Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield
Germany,1968,DEU,Europe,Western Europe,230782609.5382515,38777.22920626769,19.715551826768248,4550006.499068217,57.192462955986,23.01584411364498,6.415489681881123,13.376203248487883,115.73819733759431,54.020612005345,4.729221033168781,21.61243660530503,3430626.7941838154,9673740.690304795,1.2138886165451614,0.0,1,0.0,15.272258194065955,1,40.69017431368738
Australia,1961,AUS,Oceania,Australia & New Zealand,32138897.301297616,35431.163842654634,30.213366459538886,971024.2817695902,64.87380816335448,13.614772268483812,9.538852590936546,11.972566977225156,35.9418817916973,82.78462409913655,3.4548596667282063,34.31477618379477,9416077.480636965,1110982.9637613255,2.031211371010989,0.0,1,0.0,89.47189403997447,5,93.59287492977325
Germany,1987,DEU,Europe,Western Europe,115473239.44480726,37489.48919771997,57.32841753632437,6619898.085163872,53.33019107525882,24.422127257132615,2.2490722458117185,19.998609421796843,60.87026263948206,157.0798640495288,5.562922872018624,6.9672965985191375,2736222.2028032104,7296937.799704648,3.329058818515019,0.0,0,,47.316507532890846,1,84.57847567836757
Australia,1962,AUS,Oceania,Australia & New Zealand,40308982.45011912,34683.84000225521,7.052101554255861,284263.0377869573,55.859758513429064,35.48678822691032,2.110032544214351,6.54342071544626,106.57216244072632,19.32275825866106,13.578612289305623,25.441936988557515,237274.20964576918,7424384.528397414,2.0515657719848908,0.0,0,1.0,65.81816113503562,4,56.698376831482506
France,1975,FRA,Europe,Western Europe,67854477.26298104,35529.306101806826,35.41507669799639,2403071.516570926,55.858020075962486,6.081909119324993,36.26710050685541,1.7929702978571243,205.06927694740133,97.03731015251012,4.117738128080525,20.769539187441126,829842.4193648013,2144217.5011974964,1.4529993474404468,0.0,1,0.0,39.63178052979796,5,46.44057662860421
Indonesia,1963,IDN,Asia,Southeast Asia,151395263.44645074,27566.57637344011,21.517163836607633,3257596.6876636553,59.04226135969387,36.893499410349335,4.62023565894814,-0.5559964289913353,279.88366659230286,58.95702891230492,4.603242420763949,39.55763078000877,7843116.449998655,9283131.841439717,1.3380825505553493,0.0,0,0.0,60.659364371913604,5,74.59992428050145
Germany,1982,DEU,Europe,Western Europe,96422483.84580432,34072.73404921109,61.871840994800856,5965836.5888313595,84.82806164495541,12.929159237101501,8.171599172215188,-5.928820054272109,296.25595296135435,169.52884432575436,12.61084484061762,32.75676440670851,8257336.415603293,2145855.210759712,2.6618609946586904,0.0,1,0.0,58.653698283242726,2,85.29550198846957
India,1989,IND,Asia,South Asia,64361881.148044705,26545.87749104082,31.899702303185396,2053124.8482956265,61.80946729450356,15.867647658785067,14.660516801681867,7.662368245029512,227.8186663295749,87.40518431072799,13.372703323352576,37.46907015503866,4467391.549068584,9436384.184247226,2.13292134023598,0.0,1,1.0,89.74811185802923,1,88.78412870765771
South Africa,1997,ZAF,Africa,Sub-Saharan Africa,118655597.3449913,10701.3842947848,50.363391312239806,5975898.280473359,60.95472226818805,17.741881581282072,33.19929075624095,-11.895894605711078,87.94529366488894,137.9956921955371,10.243428569788149,21.6042152740716,2171692.780679568,6006344.465533974,1.9811786193076708,0.0,0,,10.42799658507306,1,40.94440746923716
USA,1972,USA,North America,Northern America,210615434.31781566,11271.574562405849,28.263011871655035,5952626.520478206,55.039535922093684,36.98164786811704,13.736693042695245,-5.757876832905978,103.48471307770174,77.4406525283348,5.192375591722529,33.37760762759133,7542275.00105407,82169.73651976156,4.884723972804659,0.0,0,0.0,63.99466565352832,3,39.799439480909044
Mexico,1965,MEX,North America,Central America,36706013.87369553,20562.4832710902,26.430478431120335,970157.5079811134,50.644207266033575,11.159892880642568,23.754555921508008,14.441343931815851,99.05045012407557,72.41951090126972,13.10523455765045,12.276808560266161,1488760.4577872416,6115407.451002304,2.824204964402742,0.0,0,0.0,48.24538516800398,1,38.475293534857045
South Africa,1969,ZAF,Africa,Sub-Saharan Africa,144398739.1628666,1188.9122957763998,26.18173682099556,3780609.7860457576,56.41515372763336,12.80539825715166,21.200307803632793,9.579140211582185,253.17711398638681,71.73795888952785,7.444700898550023,29.559824900962827,1348661.757938594,5553515.7506268285,2.8589430111040612,0.0,1,0.0,72.52991662256944,1,43.93269059831444
Japan,2014,JPN,Asia,East Asia,83141192.87556793,44520.19393103894,49.08134972578735,4080681.964144889,78.91885030810535,30.588592259069827,23.778131476773552,-33.28557404394871,234.61429758173404,134.48289824865734,11.892167835175712,38.96254747065979,832043.1013882856,6558247.070930131,4.165875810047387,1.0,1,1.0,56.657467103914165,4,63.34700848891
Germany,1976,DEU,Europe,Western Europe,114207641.18844701,13779.177230611276,67.67565808221161,7729077.275445248,88.79385207593826,37.71407866039957,55.741637692219115,-82.24956842855696,28.29356984160608,185.43130314525982,6.774688839828057,26.372330102052853,754518.5925444664,5231272.934609949,2.8012322967231147,0.0,0,0.0,37.76178931853623,3,76.50639770519767
Australia,1967,AUS,Oceania,Australia & New Zealand,246644998.4935497,3051.1340952303635,18.52940900335894,4570186.055719832,79.75255869843922,8.66571714853548,58.18191386551661,-46.6001897124913,153.45250922041242,50.7705806692035,9.628285424576454,5.774640125695752,4550920.766383768,5944610.40157635,0.6710265674080906,0.0,0,1.0,17.594100440578977,5,61.66426500367522
India,1968,IND,Asia,South Asia,278989263.9316241,21509.067615708394,46.85358025333247,13071645.867438504,84.12910707224962,23.27870560052293,4.34838115012708,-11.756193822899633,196.11422325050583,128.37880989413097,7.453762851361562,17.080960060644166,2121661.7640130995,5921479.922233357,4.002373562233164,0.0,0,0.0,28.56838548525169,3,63.368852922317586
South Africa,1993,ZAF,Africa,Sub-Saharan Africa,73650393.63116696,40872.09638396252,22.253238116476737,1638959.7468466002,81.46982641963896,37.006125023263486,6.631069865113444,-25.107021308015888,14.519110219053726,60.97387243914626,5.548408457680371,25.86638142090843,2670781.1852979003,8289918.080827949,3.7791148319491707,0.0,0,0.0,43.56054089299201,5,51.7314647511959
Russia,1976,RUS,Europe,Eastern Europe,189361316.09201753,20168.960861102765,40.70775340218759,7708473.759387547,61.84209030001065,36.01313687564065,3.2808892598401096,-1.1361164354914024,182.14409059586362,111.539244321994,12.415861318140415,9.058415367156783,5359503.18972001,6610357.574523878,2.302794168094665,0.0,1,1.0,31.4785344940141,5,92.8524826374122
Germany,2011,DEU,Europe,Western Europe,203326506.6802846,13502.811652731061,40.20392529336513,8174523.684735068,79.24920715951743,38.1960298713841,23.258494016486637,-40.703731047388146,283.0032914856516,110.15875530382047,14.19977102488732,19.06233301434049,4497054.598302913,2753684.672356843,0.7814035119544387,0.0,0,0.0,22.01845972189308,5,69.543801999292
Russia,2002,RUS,Europe,Eastern Europe,252903313.69574738,27472.667944175173,34.25299125853448,8662694.993274838,80.02348199927303,36.573672466456976,51.06730098481481,-67.6644554505448,23.740269540553108,93.85319604838448,14.155933382598711,20.782760443512846,2817788.6581048616,488322.8922213989,1.1666561145329413,0.0,1,0.0,14.691030483321148,2,32.429584276032486
Brazil,2009,BRA,South America,South America,269813698.0818578,28931.83350595562,37.41186958764001,10094234.88559734,60.34255206654656,16.014606927843115,47.989815659588935,-24.346974653978606,59.61678132873769,102.50852267013364,8.590005767007685,35.782072261104005,9714813.784244027,4036336.531480341,4.635049712485925,1.0,0,1.0,39.534979026011925,2,50.29932074894215
Germany,1981,DEU,Europe,Western Europe,140929547.46267375,38079.88959719971,62.21502462951845,8767935.266417136,86.8261449574403,12.28039241590296,21.287339546677263,-20.393876920020517,39.96217011716034,170.4691674848806,15.242906519176975,24.96534820960159,1445873.7851903492,6541509.659779944,3.34337771747111,1.0,0,0.0,75.14448512190296,2,81.29935924576765
China,2023,CHN,Asia,East Asia,294790117.92930156,40087.801089136585,10.759294137631647,3171733.587668476,89.91788698484906,36.55161311940211,45.04243592668388,-71.51193603093506,117.10394950405939,29.480465937110715,9.006584051710067,24.166429886820033,6173184.486420389,2247797.6257341835,4.106255575875593,1.0,0,1.0,40.883660597006866,4,62.35186569619348
Germany,1962,DEU,Europe,Western Europe,291277863.10552186,35457.28352294368,58.96840416644015,17176190.75634344,72.45189018829635,29.918412041829235,58.73897070179912,-61.10927293192469,117.17292088760037,161.57342741604603,7.951882735569844,17.78459809997529,9117623.352194339,9725143.749072896,1.3403769025408223,0.0,0,1.0,28.580950512320477,4,94.48970401704376
Brazil,2000,BRA,South America,South America,152433923.28070217,724.6618082451926,35.05036653359248,5342864.883142128,62.66380586361964,18.248281571671217,11.636950601246848,7.450961963462291,287.1531796318644,96.0380043020434,12.67310189581151,18.439412710285108,350175.89613036806,9876979.075479945,2.802962699386373,0.0,0,0.0,54.288295622469754,3,63.053911891994474
Indonesia,1999,IDN,Asia,Southeast Asia,163067604.07341838,602.882621960796,26.683612320496646,4351232.729127336,64.304425132963,29.9527396692649,57.83303987965524,-52.09020468188314,242.12627558650618,73.11309775816082,6.201371413186153,24.717831129062954,6379843.634680866,4557656.186485553,2.9061571719210475,0.0,0,1.0,83.99401934841974,1,79.19228404429981
France,1988,FRA,Europe,Western Europe,200657202.02571875,48883.77431903765,16.51448833853913,3313751.022897623,73.29774565178539,15.7517037017223,46.24732062139452,-35.29676997490222,194.77124263443395,45.24969804759722,7.662235535883501,10.7226564458871,8503149.590034861,9633951.76088914,2.123331015517839,,0,0.0,64.93069881046509,3,74.14544931581949
China,1998,CHN,Asia,East Asia,112771027.12171829,13578.15267378324,57.96241980834791,6536481.616247623,50.311187839070655,25.347048305774205,6.8798567242628135,17.461907130892328,196.2431755608002,158.81703027487328,13.700961173125805,21.401365800973366,418140.7841853857,7441251.645541775,2.5907090319841815,0.0,0,0.0,59.26025080498506,2,33.45033467629796
Germany,1986,DEU,Europe,Western Europe,198951130.259183,14476.344599271613,43.4827450498478,8650941.274439115,62.33346058026892,13.166677800655197,47.6717910074084,-23.171929388332515,203.29611167676634,119.14272143658299,9.385723091123316,22.758625404783995,7151696.745755654,6561323.286461154,3.0210031317815034,1.0,0,0.0,49.74673735965763,4,54.78897430672541
India,1998,IND,Asia,South Asia,154771332.70275787,36745.93468768533,52.34442185894098,8101415.930663667,51.96016445584657,24.660956569241304,6.135121075535961,17.243757899376163,59.55322634547724,143.4237158934983,4.874067754330583,29.035804789003897,7835273.399470272,7591860.803210048,0.7832470234780227,0.0,1,0.0,16.332069072535205,5,65.01604998341274
South Africa,2014,ZAF,Africa,Sub-Saharan Africa,11595592.96739452,29288.49252579635,25.47261167672256,295370.03681977565,74.9671926568464,37.31064226951308,1.7837842974466045,-14.061619223806076,112.71987944341598,69.79495599421982,14.987859304923184,25.819355488996752,674707.1520262182,6821527.692489915,3.2031763824876642,0.0,0,1.0,82.51290627701066,4,72.65667285006549
Australia,2012,AUS,Oceania,Australia & New Zealand,255965952.06634855,23446.43954447746,30.542352048965483,7817802.220559041,74.16214542559705,32.00037762356411,45.876131753729645,-52.03865480289082,197.50375423834276,83.68604461416543,2.8627253991098067,16.447712272958476,483309.677189715,8289512.859306417,0.7355893066893767,0.0,0,0.0,22.11637346624837,4,60.80704574985303
Indonesia,1999,IDN,Asia,Southeast Asia,282193294.5459455,6263.765063484956,64.386842373638,18169535.174827397,73.64192205289919,27.962285151064954,53.698669276780095,-55.30287648074423,19.69442990643619,176.41994810376815,6.670111159382752,23.574516417588125,4843582.715453717,229658.43585853075,4.440624838936177,1.0,1,0.0,25.913819237078812,3,41.482210534956366
Germany,2011,DEU,Europe,Western Europe,8842494.48555176,4533.639481064757,67.47684855342982,596663.6612361143,56.03962692537156,13.610469084606917,24.02351862176731,6.326385368254222,152.07140547480984,184.8865650363977,14.036813586126378,5.683823819463437,7091934.018612268,9017175.708620753,2.4514445659991204,1.0,0,0.0,25.4254771091357,4,92.7564113433713
USA,1996,USA,North America,Northern America,236989283.82337824,35329.34765285403,53.089741632807794,12581699.847927306,87.7823669763276,7.217888653412004,1.4439222829433973,3.5558220873170114,252.6292348072241,145.46589207389337,14.214855347048218,29.055654750824466,3967663.655072388,2424310.0881269774,2.690050445042207,0.0,0,0.0,61.259473377988684,5,67.47706895174555
Mexico,1962,MEX,North America,Central America,116358165.02136716,6667.9219844171275,53.712690993851936,6249910.162404326,71.36915200844832,29.869941970425916,35.85357399496966,-37.0926679738439,168.07502147875928,147.1727733231543,12.03132836734908,13.13038235530556,8230162.039535722,5464609.475674681,1.7723892989055479,0.0,0,0.0,20.558918780251638,1,37.99121371886708
South Africa,1978,ZAF,Africa,Sub-Saharan Africa,176103908.20864835,22072.60762265006,50.136018009545936,8829148.713500218,72.23447995908592,25.16341890511225,13.997845568659947,-11.395744432858123,260.89913187655486,137.37268934615588,11.122681396337091,34.14589372364021,8287860.5744840205,8547119.68175016,4.878071548422993,0.0,0,1.0,34.4180301607377,5,30.884727587855984
Germany,1993,DEU,Europe,Western Europe,150498489.141254,36938.24062265273,43.1686458491373,6496815.97856903,71.77036982039196,12.441158103541351,32.62614461349605,-16.83767253742937,226.4745039230427,118.2820896266362,13.819367203825248,30.31874437176684,1600194.5996773893,3324337.220193332,1.9549465613418646,0.0,0,1.0,24.763657159448957,1,75.58997361713604
Mexico,1973,MEX,North America,Central America,165841884.59908107,46198.34765144135,43.68009144605697,7243988.684874288,70.97652358741612,37.71662063829471,19.07552136551633,-27.768665591227148,166.27149425295576,119.68345056219611,12.69367343068745,10.592176880467033,709729.9715783079,9871643.379224773,2.3288123979561863,0.0,0,1.0,78.75540947959747,5,62.40958868157996
Australia,1980,AUS,Oceania,Australia & New Zealand,149060705.12266725,43742.51000443916,67.64718787365788,10083537.52401299,87.53711733695646,24.32067265009706,37.3433754666195,-49.20116545367301,119.27018890595524,185.35329477382263,16.299204047895387,16.27028550726549,3110975.553332618,1902736.1621453075,2.817985187274985,1.0,0,1.0,13.371167310970078,2,34.29006290192284
Mexico,2019,MEX,North America,Central America,256159236.07487482,43269.66626004677,53.80924924015527,13783736.179120712,74.0809682089799,25.01505478900877,15.618506602971811,-14.714529600960475,200.18461372168107,147.43734291802545,9.226001682393647,31.165516866004623,1943683.103196352,2109159.8907942334,3.6693808446934373,0.0,0,1.0,22.455522244681863,3,34.73950678185429
India,1961,IND,Asia,South Asia,205368498.72389808,18245.641945504893,47.59718424626814,9774962.27214086,69.40500859744206,15.456618010293354,8.905805056795266,6.232568335469324,154.24886826821051,130.41628483477473,6.612126231977018,29.669952479054704,8008291.450935354,5065767.844378696,1.9581869268627878,0.0,0,1.0,10.428137289005628,4,32.30113021659255
Mexico,1969,MEX,North America,Central America,124378539.40820242,46394.95483994432,17.289524187151905,2150445.765460742,80.65780708095683,35.77846764462262,45.144725826222114,-61.581000551801566,298.32754524936064,47.373296272796225,2.454771283443747,23.84391488092839,5328576.615584774,771905.2618148781,4.85422426286204,0.0,1,0.0,57.43035693986852,5,39.89287681627938
South Africa,2011,ZAF,Africa,Sub-Saharan Africa,206882005.76401415,34341.28496337409,68.50980835943619,14173446.567908382,60.05849995707578,36.19868139413987,32.33030865212723,-28.58749000334288,187.03439106475918,187.7168749048552,7.8638999114081,15.315565121729927,6598316.506892176,160779.90274111053,2.440063849053675,0.0,1,0.0,37.99063235755189,3,78.75091960360929
